time_step,eval_return_mean,eval_std_mean,timestamp
860000,789.2499233837798,20.807298258585032,2022-01-18 12:56:22
870000,627.3423592149992,268.7924126239896,2022-01-18 12:57:35
880000,808.1673038051795,43.86480637896285,2022-01-18 12:58:48
890000,729.6999706747845,12.851367125991006,2022-01-18 13:00:01
900000,809.245231722,24.075729723896394,2022-01-18 13:01:14
910000,251.57848126627837,489.34042979025065,2022-01-18 13:02:26
920000,890.0658156026257,22.69609805700026,2022-01-18 13:03:37
930000,771.9642730536559,63.92482697503551,2022-01-18 13:04:50
940000,635.434640070728,119.37641546464727,2022-01-18 13:06:02
950000,737.7329210890027,13.344169203700988,2022-01-18 13:07:16
960000,863.4824565002273,10.018186378163982,2022-01-18 13:08:28
970000,585.113184723966,29.383343597400298,2022-01-18 13:09:40
980000,823.4934786221169,7.458231814949658,2022-01-18 13:10:52
