time_step,eval_return_mean,eval_std_mean,timestamp
0,-1534.0716570683903,106.3339647977883,2022-01-18 09:04:21
10000,-1564.242880457755,73.65549859085061,2022-01-18 09:04:27
20000,-858.9533542809552,186.48905942352593,2022-01-18 09:05:55
30000,-719.1223541616893,255.78677920578033,2022-01-18 09:07:08
40000,-843.9094072098005,191.02303140762726,2022-01-18 09:08:24
50000,200.88315297409548,165.62521414290634,2022-01-18 09:09:42
60000,450.326349514671,42.65186321281488,2022-01-18 09:10:52
70000,-102.97881758197343,192.22484051239073,2022-01-18 09:12:03
80000,555.9217704797943,34.481767535540264,2022-01-18 09:13:15
90000,513.1256185178534,35.51276487547793,2022-01-18 09:14:32
100000,7.518610982588339,172.05287133013545,2022-01-18 09:15:43
110000,556.2783457082013,62.2460808911809,2022-01-18 09:16:54
120000,-898.4816500588352,392.57992338599377,2022-01-18 09:18:04
130000,42.7169786065326,756.4629363279774,2022-01-18 09:19:17
140000,503.8767800321422,118.31921001391078,2022-01-18 09:20:27
150000,-29.2663691312895,559.3152101534642,2022-01-18 09:21:38
160000,645.5460565372534,40.507553816366396,2022-01-18 09:22:48
170000,669.1120928790124,13.736234663293727,2022-01-18 09:24:04
180000,688.8142707429765,22.102057361380364,2022-01-18 09:25:17
190000,767.3756307532344,71.53425317605767,2022-01-18 09:26:31
200000,808.1989470154587,32.92399416494407,2022-01-18 09:27:51
210000,770.414066003664,27.6794646711156,2022-01-18 09:29:04
220000,805.4949798167132,16.813477123102814,2022-01-18 09:30:17
230000,883.0999187686497,24.535874883646912,2022-01-18 09:31:32
240000,846.4081529094896,17.20533786992636,2022-01-18 09:32:44
250000,787.2278458203734,59.3775381938748,2022-01-18 09:33:55
260000,829.6979203429917,16.346440801053248,2022-01-18 09:35:06
270000,762.037381036953,23.834346231721725,2022-01-18 09:36:17
280000,945.0802022140017,8.913706522067889,2022-01-18 09:37:29
290000,856.331733487417,99.96409978435949,2022-01-18 09:38:41
300000,831.536466265673,33.601255917803954,2022-01-18 09:39:53
310000,824.9824125580117,16.79645784800536,2022-01-18 09:41:05
320000,876.3753060916488,9.807970209034806,2022-01-18 09:42:17
330000,889.2512667881549,11.915600685287194,2022-01-18 09:43:28
340000,881.2794902238198,17.931008528264044,2022-01-18 09:44:39
350000,877.1078589508036,21.833895416657086,2022-01-18 09:45:52
360000,830.5658182354358,42.93163112482092,2022-01-18 09:47:04
370000,873.2993036707387,16.146034397633976,2022-01-18 09:48:15
380000,924.1351779040997,8.817154130563706,2022-01-18 09:49:26
390000,899.1945561854111,40.01788138732382,2022-01-18 09:50:38
400000,876.3987870135986,34.87003685113042,2022-01-18 09:51:50
410000,774.2536636049999,94.70242958045235,2022-01-18 09:53:01
420000,517.0730362847161,147.51507978898965,2022-01-18 09:54:13
430000,197.70103070012632,265.7730905042325,2022-01-18 09:55:25
440000,769.2753250384509,25.62454481265857,2022-01-18 09:56:36
450000,647.9758727268203,135.71415279406312,2022-01-18 09:57:47
460000,869.0619752199052,52.89578829396697,2022-01-18 09:58:58
470000,827.3277472929179,15.33998791981338,2022-01-18 10:00:09
480000,896.2284951746262,20.79650851948068,2022-01-18 10:01:21
490000,870.4269224751455,41.94762065209844,2022-01-18 10:02:32
500000,848.6068934749394,80.9647546355757,2022-01-18 10:03:43
510000,870.2066814042086,38.446434543135126,2022-01-18 10:04:54
520000,756.7291456227952,270.76076302746065,2022-01-18 10:06:06
530000,808.8504008688036,13.850127087462399,2022-01-18 10:07:17
540000,833.6408768972642,204.1388196451638,2022-01-18 10:08:28
550000,779.3106802839226,163.94178290738068,2022-01-18 10:09:39
560000,945.1329349747723,20.858855507240186,2022-01-18 10:10:50
570000,971.2494423450678,29.39604920254928,2022-01-18 10:12:01
580000,448.6731097465443,598.2675890911015,2022-01-18 10:13:12
590000,850.756328143277,117.2377877126248,2022-01-18 10:14:23
600000,583.091567508234,301.8225792013187,2022-01-18 10:15:35
610000,745.267136096674,116.67322728574857,2022-01-18 10:16:47
620000,841.6126993133,82.13384924988029,2022-01-18 10:17:58
630000,720.4844004754879,245.83536766578447,2022-01-18 10:19:09
640000,924.1281985481604,25.150334667156816,2022-01-18 10:20:20
650000,978.6240541103656,25.945160272013638,2022-01-18 10:21:31
660000,875.4702833795009,19.853190052170717,2022-01-18 10:22:42
670000,670.0068047824078,293.620960462171,2022-01-18 10:23:54
680000,587.2203784079836,709.8673522424299,2022-01-18 10:25:05
690000,890.7005759933345,219.8882425372419,2022-01-18 10:26:17
700000,904.5296081546005,179.78637061867752,2022-01-18 10:27:28
710000,851.1428090278571,21.884358805600286,2022-01-18 10:28:39
720000,883.5532257637491,45.804642900416766,2022-01-18 10:29:51
730000,871.5411839558817,16.445197610679106,2022-01-18 10:31:02
740000,872.5730057656449,138.43312393335475,2022-01-18 10:32:14
750000,725.9389069429155,54.754284462406154,2022-01-18 10:33:25
760000,636.6293772995225,103.58551463789925,2022-01-18 10:34:37
770000,869.9808252763257,22.45293041262318,2022-01-18 10:35:49
780000,-98.81758344310627,528.5018392838799,2022-01-18 10:37:00
790000,781.3443400524708,199.28508683474894,2022-01-18 10:38:11
800000,-43.6505177078486,258.4955567638888,2022-01-18 10:39:22
810000,629.1435410987376,90.95759571891982,2022-01-18 10:40:33
820000,764.5029752239049,117.43476382167177,2022-01-18 10:41:45
830000,815.6821702813712,83.13550571654675,2022-01-18 10:42:56
840000,793.6116385875054,25.006816329309846,2022-01-18 10:44:08
850000,753.6208834411937,35.786677368407204,2022-01-18 10:45:20
